sku,salesdate,price,unitsordered,sales,cogs,fba,reffee,adspend,profit,comp_1_price,comp_2_price,comp_data_min_price,comp_data_max_price,managed_fba_stock_level,min_price,max_price,avg_price_per_unit
Misc Office Supplies SKU 27,2022-05-04,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-06,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-07,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-08,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-10,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-11,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-12,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-14,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-15,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-16,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-17,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-18,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-19,24.99,1,25.0,10.0,7.0,4.0,0.0,4.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-05-20,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-21,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-22,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-23,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-24,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-28,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-29,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-05-30,24.99,1,25.0,10.0,7.0,4.0,0.0,4.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-05-31,24.79,3,74.0,30.0,22.0,11.0,1.0,10.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,24.666666666666668
Misc Office Supplies SKU 27,2022-06-01,24.49,3,73.0,30.0,22.0,11.0,0.0,10.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,24.333333333333332
Misc Office Supplies SKU 27,2022-06-02,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.666666666666668
Misc Office Supplies SKU 27,2022-06-03,24.69,6,148.0,61.0,44.0,22.0,1.0,20.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,24.666666666666668
Misc Office Supplies SKU 27,2022-06-04,24.99,1,25.0,10.0,7.0,4.0,0.0,4.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-05,24.99,2,50.0,20.0,15.0,8.0,1.0,6.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-06,24.99,2,50.0,20.0,15.0,8.0,0.0,7.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-07,24.99,2,50.0,20.0,15.0,8.0,0.0,7.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-08,24.89,5,124.0,51.0,36.0,19.0,0.0,18.0,26.28,25.92,24.75,29.15,2.0,23.99,32.99,24.8
Misc Office Supplies SKU 27,2022-06-09,24.79,7,174.0,71.0,51.0,26.0,0.0,26.0,26.28,25.92,24.75,29.15,662.0,23.99,32.99,24.857142857142858
Misc Office Supplies SKU 27,2022-06-10,24.89,5,124.0,51.0,36.0,19.0,0.0,18.0,26.28,25.92,24.75,29.15,986.0,23.99,32.99,24.8
Misc Office Supplies SKU 27,2022-06-11,24.99,1,25.0,10.0,7.0,4.0,0.0,4.0,26.28,25.92,24.75,29.15,983.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-12,24.99,1,25.0,10.0,7.0,4.0,0.0,4.0,26.28,25.92,24.75,29.15,989.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-13,24.79,3,74.0,30.0,22.0,11.0,8.0,3.0,26.28,25.92,24.75,29.15,974.0,23.99,32.99,24.666666666666668
Misc Office Supplies SKU 27,2022-06-14,24.79,15,372.0,152.0,109.0,56.0,29.0,26.0,26.28,25.92,24.75,29.15,968.0,23.99,32.99,24.8
Misc Office Supplies SKU 27,2022-06-17,24.89,14,348.0,142.0,102.0,52.0,34.0,18.0,26.28,25.92,24.75,29.15,940.0,23.99,32.99,24.857142857142858
Misc Office Supplies SKU 27,2022-06-18,24.99,6,150.0,61.0,44.0,22.0,18.0,5.0,26.28,25.92,24.75,29.15,923.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-19,24.99,4,100.0,41.0,29.0,15.0,12.0,3.0,26.28,25.92,24.75,29.15,906.0,23.99,32.99,25.0
Misc Office Supplies SKU 27,2022-06-20,24.79,23,570.0,233.0,167.0,86.0,33.0,51.0,26.28,25.92,24.75,29.15,888.0,23.99,32.99,24.782608695652176
Misc Office Supplies SKU 27,2022-07-06,24.89,22,548.0,223.0,160.0,82.0,24.0,59.0,26.28,25.92,24.75,29.15,674.0,23.99,32.99,24.90909090909091
File Folders SKU 1,2022-01-01,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-04,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-05,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-06,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-07,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-08,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-10,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-11,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-12,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-13,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-14,24.99,4,100.0,50.0,32.0,15.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-15,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-16,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-17,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-18,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-19,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-20,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-21,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-22,24.99,4,100.0,50.0,32.0,15.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-23,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-24,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-25,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-26,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-27,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-28,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-29,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-30,24.99,3,75.0,37.0,24.0,11.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-01-31,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-03,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-04,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-05,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-07,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-08,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-09,23.99,2,48.0,25.0,16.0,7.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-10,23.99,3,72.0,37.0,24.0,11.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-11,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-12,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-14,23.99,3,72.0,37.0,24.0,11.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-02-15,24.69,4,99.0,50.0,32.0,15.0,0.0,2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.75
File Folders SKU 1,2022-02-16,24.99,6,150.0,75.0,47.0,22.0,0.0,6.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-17,24.99,9,225.0,112.0,71.0,34.0,0.0,8.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-18,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-19,26.59,1,27.0,12.0,8.0,4.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,27.0
File Folders SKU 1,2022-02-20,25.89,4,104.0,50.0,32.0,16.0,0.0,6.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,26.0
File Folders SKU 1,2022-02-21,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-22,26.89,1,27.0,12.0,8.0,4.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,27.0
File Folders SKU 1,2022-02-23,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-24,25.29,5,126.0,62.0,40.0,19.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.2
File Folders SKU 1,2022-02-26,24.99,4,100.0,50.0,32.0,15.0,0.0,3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-02-27,26.89,2,54.0,25.0,16.0,8.0,0.0,5.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,27.0
File Folders SKU 1,2022-03-01,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-02,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-03,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-04,24.99,2,50.0,25.0,16.0,8.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-05,24.99,1,25.0,12.0,8.0,4.0,0.0,1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-07,24.99,5,125.0,62.0,40.0,19.0,0.0,4.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.0
File Folders SKU 1,2022-03-09,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-10,23.99,6,144.0,75.0,47.0,22.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-11,23.99,3,72.0,37.0,24.0,11.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-12,0.0,0,0.0,0.0,0.0,0.0,4.0,-4.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-13,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-14,23.99,1,24.0,12.0,8.0,4.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-15,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-16,23.99,4,96.0,50.0,32.0,14.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-17,23.99,4,96.0,50.0,32.0,14.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-18,23.99,1,24.0,12.0,8.0,4.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-19,23.99,1,24.0,12.0,8.0,4.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-20,23.99,1,24.0,12.0,8.0,4.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-21,23.99,2,48.0,25.0,16.0,7.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-22,23.99,1,24.0,12.0,8.0,4.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-23,23.99,1,24.0,12.0,8.0,4.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-24,23.99,4,96.0,50.0,32.0,14.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-25,23.99,6,144.0,75.0,47.0,22.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-26,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-27,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-28,23.99,2,48.0,25.0,16.0,7.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-03-29,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-30,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-03-31,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-01,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-02,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-03,0.0,0,0.0,0.0,0.0,0.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-04,23.49,1,23.0,12.0,8.0,3.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,23.0
File Folders SKU 1,2022-04-05,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-06,23.49,1,23.0,12.0,8.0,3.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,23.0
File Folders SKU 1,2022-04-07,23.49,1,23.0,12.0,8.0,3.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,23.0
File Folders SKU 1,2022-04-08,23.99,2,48.0,25.0,16.0,7.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-09,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-10,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-11,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-12,23.89,4,96.0,50.0,32.0,14.0,1.0,-1.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-13,23.99,1,24.0,12.0,8.0,4.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-14,23.99,2,48.0,25.0,16.0,7.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-15,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-16,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-17,23.49,1,23.0,12.0,8.0,3.0,0.0,0.0,26.28,25.92,24.75,29.15,674.0,26.99,36.99,23.0
File Folders SKU 1,2022-04-18,23.99,3,72.0,37.0,24.0,11.0,2.0,-2.0,26.28,25.92,24.75,29.15,172.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-19,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,172.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-20,23.89,4,96.0,50.0,32.0,14.0,2.0,-2.0,26.28,25.92,24.75,29.15,172.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-21,23.99,1,24.0,12.0,8.0,4.0,2.0,-2.0,26.28,25.92,24.75,29.15,172.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-22,0.0,0,0.0,0.0,0.0,0.0,2.0,-2.0,26.28,25.92,24.75,29.15,171.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-23,23.99,1,24.0,12.0,8.0,4.0,2.0,-2.0,26.28,25.92,24.75,29.15,17.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-24,23.99,2,48.0,25.0,16.0,7.0,0.0,0.0,26.28,25.92,24.75,29.15,16.0,26.99,36.99,24.0
File Folders SKU 1,2022-04-25,0.0,0,0.0,0.0,0.0,0.0,3.0,-3.0,26.28,25.92,24.75,29.15,15.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-26,0.0,0,0.0,0.0,0.0,0.0,4.0,-4.0,26.28,25.92,24.75,29.15,308.0,26.99,36.99,25.666666666666668
File Folders SKU 1,2022-04-27,23.99,3,72.0,37.0,24.0,11.0,1.0,-1.0,26.28,25.92,24.75,29.15,307.0,26.99,36.99,24.0
